# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10000 40 5759.999999999998
  24 0.5875 144.29 268.34
  25 0.6125 144.33 266.843
  26 0.6375 144.17 268.482
  27 0.6625 143.87 273.288
  28 0.6875 143.8 272.795
  29 0.7125 143.97 268.538
  30 0.7375 144.21 271.996
  31 0.7625 143.87 264.595
  32 0.7875 143.87 268.961
  33 0.8125 143.93 267.829
  34 0.8375 143.85 271.778
  35 0.8625 143.86 270.526
  36 0.8875 144 266.817
  37 0.9125 144.58 264.012
  38 0.9375 144.06 262.665
  39 0.9625 143.82 262.712
  40 0.9875 143.95 269.236
150000 40 5760
  1 0.0125 144.19 271.744
  2 0.0375 143.99 272.303
  3 0.0625 144.14 269.185
  4 0.0875 144.04 270.765
  5 0.1125 144.19 272.354
  6 0.1375 143.91 271.714
  7 0.1625 144.2 268.224
  8 0.1875 143.56 269.998
  9 0.2125 144.01 271.297
  10 0.2375 143.41 270.084
  11 0.2625 144.16 273.587
  12 0.2875 143.8 269.818
  13 0.3125 143.67 265.956
  14 0.3375 144.14 267.081
  15 0.3625 143.74 267.545
  16 0.3875 144.03 267.751
  17 0.4125 144.07 271.016
  18 0.4375 143.43 273.499
  19 0.4625 144.39 272.019
  20 0.4875 143.85 267.427
  21 0.5125 144.04 271.495
  22 0.5375 143.97 268.208
  23 0.5625 143.94 265.533
  24 0.5875 144.31 265.426
  25 0.6125 143.95 262.19
  26 0.6375 143.94 263.27
  27 0.6625 144.01 264.973
  28 0.6875 144.34 263.166
  29 0.7125 143.79 264.708
  30 0.7375 144.26 261.296
  31 0.7625 144.53 260.383
  32 0.7875 143.6 264.1
  33 0.8125 144.39 262.847
  34 0.8375 144.34 265.078
  35 0.8625 143.86 261.987
  36 0.8875 143.68 266.893
  37 0.9125 144.28 268.259
  38 0.9375 143.93 265.007
  39 0.9625 143.53 266.075
  40 0.9875 144.39 266.4
160000 40 5760.000000000003
  1 0.0125 143.95 272.967
  2 0.0375 143.83 268.235
  3 0.0625 144.31 269.4
  4 0.0875 144.11 272.124
  5 0.1125 143.7 270.788
  6 0.1375 144.59 268.645
  7 0.1625 144.06 272.412
  8 0.1875 144.14 271.181
  9 0.2125 143.86 268.276
  10 0.2375 144.27 272.31
  11 0.2625 143.87 271.593
  12 0.2875 143.97 269.504
  13 0.3125 144.16 268.743
  14 0.3375 144.03 267.832
  15 0.3625 143.85 268.673
  16 0.3875 143.95 272.288
  17 0.4125 143.94 270.467
  18 0.4375 144.18 271.317
  19 0.4625 143.55 271.172
  20 0.4875 143.98 269.064
  21 0.5125 143.61 269.101
  22 0.5375 144.48 265.307
  23 0.5625 143.85 269.296
  24 0.5875 144.36 267.447
  25 0.6125 144.24 265.254
  26 0.6375 143.3 269.63
  27 0.6625 143.76 264.586
  28 0.6875 143.84 269.728
  29 0.7125 144.34 262.235
  30 0.7375 143.84 259.779
  31 0.7625 143.81 263.488
  32 0.7875 143.86 266.353
  33 0.8125 144.43 269.974
  34 0.8375 144.13 268.591
  35 0.8625 144.55 262.495
  36 0.8875 143.6 263.15
  37 0.9125 144.14 264.634
  38 0.9375 143.64 262.143
  39 0.9625 144.53 263.621
  40 0.9875 143.39 266.673
170000 40 5760.000000000002
  1 0.0125 144.14 267.114
  2 0.0375 144 270.949
  3 0.0625 144.23 267.357
  4 0.0875 143.65 267.267
  5 0.1125 144.1 269.526
  6 0.1375 143.74 269.702
  7 0.1625 144.04 269.277
  8 0.1875 144.18 272.454
  9 0.2125 143.93 272.232
  10 0.2375 144.33 267.263
  11 0.2625 143.98 271.424
  12 0.2875 143.24 267.249
  13 0.3125 144.18 273.011
  14 0.3375 144.03 268.415
  15 0.3625 144.01 267.803
  16 0.3875 143.9 269.939
  17 0.4125 144.13 271.687
  18 0.4375 144.43 271.342
  19 0.4625 143.57 267.965
  20 0.4875 144.73 269.199
  21 0.5125 143.81 273.661
  22 0.5375 144.3 270.972
  23 0.5625 143.67 275.661
  24 0.5875 144.04 269.739
  25 0.6125 143.51 268.127
  26 0.6375 144.32 265.933
  27 0.6625 143.69 271.431
