# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 8639.999999999998
  7 0.1625 215.87 290.076
  8 0.1875 216.49 293.479
  9 0.2125 215.984 298.873
  10 0.2375 216.638 298.465
  11 0.2625 215.968 294.871
  12 0.2875 216 300.666
  13 0.3125 215.624 299.571
  14 0.3375 216.164 294.597
  15 0.3625 216.01 297.835
  16 0.3875 215.982 297.516
  17 0.4125 216.046 292.527
  18 0.4375 215.61 297.429
  19 0.4625 214.908 298.441
  20 0.4875 216.42 302.745
  21 0.5125 215.26 320.37
  22 0.5375 216.74 325.237
  23 0.5625 215.52 313.478
  24 0.5875 215.912 312.569
  25 0.6125 216.118 311.87
  26 0.6375 216.486 317.958
  27 0.6625 216.196 308.528
  28 0.6875 216.006 299.112
  29 0.7125 215.794 310.162
  30 0.7375 216.392 307.628
  31 0.7625 215.778 299.695
  32 0.7875 216.294 289.387
  33 0.8125 216.104 297.859
  34 0.8375 215.69 299.543
  35 0.8625 215.966 297.196
  36 0.8875 215.35 294.138
  37 0.9125 216.428 293.684
  38 0.9375 215.45 291.644
  39 0.9625 216.02 290.394
  40 0.9875 215.418 289.242
65000 40 8639.999999999998
  1 0.0125 216.39 288.469
  2 0.0375 215.794 283.26
  3 0.0625 216.402 287.739
  4 0.0875 216.686 285.505
  5 0.1125 215.898 287.334
  6 0.1375 216.44 280.516
  7 0.1625 215.824 290.891
  8 0.1875 216.408 296.807
  9 0.2125 216.332 297.288
  10 0.2375 216.01 297.468
  11 0.2625 216.6 299.313
  12 0.2875 215.554 301.923
  13 0.3125 216.36 299.747
  14 0.3375 215.956 293.348
  15 0.3625 216.538 290.898
  16 0.3875 215.688 293.856
  17 0.4125 215.65 300.402
  18 0.4375 216.176 306.064
  19 0.4625 215.588 309.112
  20 0.4875 215.78 308.143
  21 0.5125 215.748 308.067
  22 0.5375 214.686 308.643
  23 0.5625 215.834 317.416
  24 0.5875 216.114 310.643
  25 0.6125 215.926 304.793
  26 0.6375 215.958 311.321
  27 0.6625 215.83 302.529
  28 0.6875 216.748 302.522
  29 0.7125 215.764 307.844
  30 0.7375 215.598 302.315
  31 0.7625 215.614 304.488
  32 0.7875 216.15 302.118
  33 0.8125 215.262 297.459
  34 0.8375 215.802 294.028
  35 0.8625 215.89 291.352
  36 0.8875 216.682 294.189
  37 0.9125 216.13 290.597
  38 0.9375 216.224 299.452
  39 0.9625 216.446 290.643
  40 0.9875 215.52 289.331
70000 40 8640.000000000002
  1 0.0125 215.972 286.401
  2 0.0375 216.026 284.903
  3 0.0625 216.406 283.865
  4 0.0875 216.066 288.358
  5 0.1125 216.188 292.168
  6 0.1375 216.166 292.393
  7 0.1625 216.016 288.199
  8 0.1875 216.192 294.506
  9 0.2125 216.044 305.645
  10 0.2375 215.892 302.229
  11 0.2625 216.382 299.789
  12 0.2875 216.178 295.783
  13 0.3125 215.664 303.874
  14 0.3375 216.05 293.504
  15 0.3625 215.856 305.202
  16 0.3875 215.8 305.344
  17 0.4125 216.024 301.719
  18 0.4375 215.088 309.053
  19 0.4625 215.832 308.187
  20 0.4875 216.404 308.52
  21 0.5125 215.886 310.564
  22 0.5375 216.518 312.531
  23 0.5625 216.408 318.683
  24 0.5875 215.822 317.613
  25 0.6125 215.808 309.803
  26 0.6375 215.768 303.96
  27 0.6625 215.78 295.988
  28 0.6875 216.344 299.058
  29 0.7125 215.576 300.431
  30 0.7375 216.126 300.422
  31 0.7625 216.272 292.368
  32 0.7875 216.286 293.536
  33 0.8125 216.11 296.91
  34 0.8375 215.184 295.044
  35 0.8625 215.838 297.121
  36 0.8875 215.844 292.009
  37 0.9125 216.358 286.709
  38 0.9375 216.174 287.948
  39 0.9625 215.494 283.962
  40 0.9875 216.158 283.622
75000 40 8640
  1 0.0125 216.4 281.679
  2 0.0375 216.022 282.116
  3 0.0625 216.118 286.166
  4 0.0875 216.346 288.434
  5 0.1125 216.112 281.764
  6 0.1375 216.178 287.592
  7 0.1625 215.892 291.803
  8 0.1875 216.426 286.224
  9 0.2125 215.736 292.345
  10 0.2375 216.506 297.443
  11 0.2625 215.82 305.419
  12 0.2875 216.31 302.362
  13 0.3125 215.178 303.509
  14 0.3375 216.17 304.611
  15 0.3625 215.196 302.836
