# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
405000 40 17280.000000000004
  25 0.6125 431.552 330.837
  26 0.6375 432.994 329.32
  27 0.6625 431.348 322.533
  28 0.6875 432.72 312.765
  29 0.7125 431.836 301.783
  30 0.7375 431.164 297.36
  31 0.7625 432.39 299.171
  32 0.7875 431.612 295.716
  33 0.8125 431.684 285.879
  34 0.8375 431.944 288.602
  35 0.8625 432.1 291.669
  36 0.8875 431.528 284.121
  37 0.9125 431.522 281.401
  38 0.9375 432.222 265.098
  39 0.9625 432.096 255.607
  40 0.9875 430.064 254.11
470000 40 17279.999999999996
  1 0.0125 434.408 241.919
  2 0.0375 432.41 237.421
  3 0.0625 432.088 256.913
  4 0.0875 433.088 267.611
  5 0.1125 432.064 268.787
  6 0.1375 432.48 275.72
  7 0.1625 433.068 281.676
  8 0.1875 432.386 287.772
  9 0.2125 431.65 295.081
  10 0.2375 432.924 292.783
  11 0.2625 432.99 292.012
  12 0.2875 431.422 292.029
  13 0.3125 432.01 304.111
  14 0.3375 431.782 308.785
  15 0.3625 432.026 321.12
  16 0.3875 432.18 321.678
  17 0.4125 431.098 317.743
  18 0.4375 431.226 328.091
  19 0.4625 431.71 333.105
  20 0.4875 430.31 340.253
  21 0.5125 429.746 372.21
  22 0.5375 431.804 370.392
  23 0.5625 430.588 349.064
  24 0.5875 432.094 335.61
  25 0.6125 432.22 330.661
  26 0.6375 432.878 327.647
  27 0.6625 432.252 317.148
  28 0.6875 432.382 320.304
  29 0.7125 430.072 304.873
  30 0.7375 431.862 292.535
  31 0.7625 431.554 300.129
  32 0.7875 430.5 289.972
  33 0.8125 431.358 286.134
  34 0.8375 432.082 287.098
  35 0.8625 433.048 289.019
  36 0.8875 432.532 279.856
  37 0.9125 431.694 268.202
  38 0.9375 433.416 264.299
  39 0.9625 432.848 264.301
  40 0.9875 431.75 258.457
475000 40 17280
  1 0.0125 432.56 242.643
  2 0.0375 430.738 240.69
  3 0.0625 431.76 261.918
  4 0.0875 432.558 265.555
  5 0.1125 431.174 269.15
  6 0.1375 432.114 277.892
  7 0.1625 430.658 281.719
  8 0.1875 432.05 282.019
  9 0.2125 430.952 288.603
  10 0.2375 430.708 287.977
  11 0.2625 431.058 292.632
  12 0.2875 432.68 303.114
  13 0.3125 432.752 302.975
  14 0.3375 431.628 314.745
  15 0.3625 431.63 313.957
  16 0.3875 432.026 314.4
  17 0.4125 431.29 316.106
  18 0.4375 431.976 331.693
  19 0.4625 431.73 344.218
  20 0.4875 429.96 345.709
  21 0.5125 431.212 364.38
  22 0.5375 433.496 369.067
  23 0.5625 432.486 339.192
  24 0.5875 431.698 338.95
  25 0.6125 433.592 333.637
  26 0.6375 432.546 324.008
  27 0.6625 433.12 317.057
  28 0.6875 431.442 320.464
  29 0.7125 431.79 305.651
  30 0.7375 432.944 301.141
  31 0.7625 432.26 295.077
  32 0.7875 433.412 288.577
  33 0.8125 432.118 290.321
  34 0.8375 431.676 286.323
  35 0.8625 432.556 287.009
  36 0.8875 432.842 280.444
  37 0.9125 432.134 272.474
  38 0.9375 432.19 261.531
  39 0.9625 431.582 263.917
  40 0.9875 432.902 251.299
480000 40 17280
  1 0.0125 432.22 240.899
  2 0.0375 432.762 240.047
  3 0.0625 431.832 260.678
  4 0.0875 433.134 265.439
  5 0.1125 431.004 262.34
  6 0.1375 432.158 263.747
  7 0.1625 432.1 276.299
  8 0.1875 431.538 283.659
  9 0.2125 433.726 292.588
  10 0.2375 432.72 300.676
  11 0.2625 433.602 296.208
  12 0.2875 432.238 298.223
