# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 8639.999999999996
  23 0.5625 215.72 337.78
  24 0.5875 215.982 337.296
  25 0.6125 216.416 322.231
  26 0.6375 215.754 316.144
  27 0.6625 215.7 314.37
  28 0.6875 215.376 310.384
  29 0.7125 216.758 305.073
  30 0.7375 215.294 302.505
  31 0.7625 216.082 297.102
  32 0.7875 216.516 308.329
  33 0.8125 215.944 299.509
  34 0.8375 215.738 291.948
  35 0.8625 215.956 288.091
  36 0.8875 216.01 291.792
  37 0.9125 215.372 290.79
  38 0.9375 216.162 279.262
  39 0.9625 215.57 267.188
  40 0.9875 216.73 259.47
45000 40 8640
  1 0.0125 215.468 248.282
  2 0.0375 215.82 247.273
  3 0.0625 216.392 259.177
  4 0.0875 216 264.238
  5 0.1125 216.42 273.362
  6 0.1375 216.542 283.649
  7 0.1625 216.602 294.236
  8 0.1875 216.78 296.434
  9 0.2125 216.346 300.717
  10 0.2375 216.32 296.301
  11 0.2625 216.106 297.182
  12 0.2875 216.07 296.248
  13 0.3125 216.734 298.216
  14 0.3375 215.78 310.264
  15 0.3625 215.074 317.23
  16 0.3875 216.582 315.12
  17 0.4125 215.81 324.472
  18 0.4375 215.898 328.392
  19 0.4625 216.256 323.553
  20 0.4875 215.2 336.662
  21 0.5125 215.802 351.698
  22 0.5375 216.056 350.895
  23 0.5625 214.72 341.363
  24 0.5875 216.542 321.858
  25 0.6125 215.688 312.862
  26 0.6375 215.808 310.061
  27 0.6625 215.594 316.87
  28 0.6875 215.288 313.6
  29 0.7125 216.79 316.735
  30 0.7375 215.502 314.013
  31 0.7625 216.11 307.586
  32 0.7875 215.786 300.763
  33 0.8125 215.236 296.859
  34 0.8375 216.066 292.312
  35 0.8625 216.74 294.082
  36 0.8875 216.024 285.633
  37 0.9125 215.616 283.562
  38 0.9375 217.412 269.216
  39 0.9625 215.324 266.194
  40 0.9875 215.696 259.536
50000 40 8640.000000000002
  1 0.0125 215.274 261.645
  2 0.0375 216.346 256.04
  3 0.0625 216.35 260.631
  4 0.0875 216.284 272.182
  5 0.1125 216.736 274.526
  6 0.1375 215.818 281.774
  7 0.1625 216.386 283.182
  8 0.1875 216.192 291.285
  9 0.2125 215.586 288.385
  10 0.2375 215.742 291.074
  11 0.2625 216.774 286.399
  12 0.2875 215.782 293.852
  13 0.3125 216.14 306.586
  14 0.3375 214.996 305.147
  15 0.3625 215.626 304.691
  16 0.3875 215.878 316.212
  17 0.4125 215.792 323.484
  18 0.4375 215.924 322.499
  19 0.4625 216.14 324.032
  20 0.4875 215.398 338.335
  21 0.5125 215.746 356.063
  22 0.5375 215.854 346.121
  23 0.5625 215.716 339.865
  24 0.5875 215.312 319.723
  25 0.6125 215.234 321.323
  26 0.6375 216.278 318.387
  27 0.6625 216.632 317.544
  28 0.6875 216.152 313.996
  29 0.7125 215.122 314.727
  30 0.7375 216.248 311.951
  31 0.7625 216.532 310.612
  32 0.7875 216.02 303.321
  33 0.8125 217.25 302.866
  34 0.8375 215.856 301.936
  35 0.8625 215.742 293.215
  36 0.8875 217.376 278.143
  37 0.9125 215.898 276.73
  38 0.9375 215.272 275.377
  39 0.9625 216.274 266.276
  40 0.9875 216.322 264.471
55000 40 8640.000000000002
  1 0.0125 216.696 257.31
  2 0.0375 215.934 250.551
  3 0.0625 215.784 267.14
  4 0.0875 215.824 269.622
  5 0.1125 216.242 271.772
  6 0.1375 216.068 272.02
  7 0.1625 215.574 274.489
  8 0.1875 216.476 286.013
  9 0.2125 216.47 288.399
  10 0.2375 215.636 285.569
  11 0.2625 216.096 296.266
  12 0.2875 215.836 299.95
  13 0.3125 216.082 300.339
  14 0.3375 215.58 298.231
  15 0.3625 216.026 309.075
  16 0.3875 215.722 312.656
  17 0.4125 215.68 319.936
  18 0.4375 215.322 337.046
  19 0.4625 216.262 340.055
  20 0.4875 215.886 346.908
  21 0.5125 215.656 359.559
  22 0.5375 215.33 361.792
  23 0.5625 215.778 341.13
  24 0.5875 216.014 328.499
  25 0.6125 215.624 321.84
  26 0.6375 216.528 320.77
  27 0.6625 215.01 319.561
  28 0.6875 215.932 301.975
  29 0.7125 215.286 305.697
  30 0.7375 215.898 299.181
  31 0.7625 216.098 296.263
  32 0.7875 216.33 302.486
  33 0.8125 216.308 302.38
  34 0.8375 216.932 290.821
  35 0.8625 216.052 289.166
  36 0.8875 216.406 287.356
  37 0.9125 216.014 283.662
  38 0.9375 217.212 278.698
  39 0.9625 217.144 272.471
  40 0.9875 215.252 268.117
60000 40 8640
  1 0.0125 215.952 254.373
  2 0.0375 216.66 252.901
  3 0.0625 216.214 265.386
  4 0.0875 216.628 275.96
  5 0.1125 215.95 279.872
  6 0.1375 216.32 281.62
  7 0.1625 216.192 283.747
  8 0.1875 215.188 287.421
  9 0.2125 216.554 282.27
  10 0.2375 216.404 281.357
  11 0.2625 216.092 289.428
  12 0.2875 215.636 300.435
  13 0.3125 216.538 298.343
  14 0.3375 215.646 314.308
  15 0.3625 215.982 310.402
  16 0.3875 215.252 315.773
  17 0.4125 216.676 313.213
  18 0.4375 214.862 333.493
  19 0.4625 216.346 339.173
  20 0.4875 216.578 341.244
  21 0.5125 215.756 365.431
  22 0.5375 215.562 375.704
  23 0.5625 216.134 351.875
  24 0.5875 215.474 335.58
  25 0.6125 215.936 327.081
  26 0.6375 215.914 323.221
  27 0.6625 216.632 310.601
  28 0.6875 215.57 301.539
  29 0.7125 215.866 293.497
  30 0.7375 216.17 293.445
  31 0.7625 216.01 293.135
  32 0.7875 215.282 295.57
  33 0.8125 215.584 298.412
  34 0.8375 216.432 296.291
  35 0.8625 215.748 289.29
  36 0.8875 215.984 279.135
  37 0.9125 215.412 272.291
  38 0.9375 215.78 274.402
  39 0.9625 216.578 269.902
  40 0.9875 216.506 267.999
65000 40 8640.000000000002
  1 0.0125 216.066 250.208
  2 0.0375 215.794 252.11
  3 0.0625 216.096 261.159
  4 0.0875 216.512 268.15
  5 0.1125 216.078 281.747
  6 0.1375 217.132 287.341
  7 0.1625 216.616 291.53
  8 0.1875 216.182 287.887
  9 0.2125 215.854 286.642
  10 0.2375 215.898 288.699
  11 0.2625 216.086 289.701
  12 0.2875 215.536 292.679
  13 0.3125 215.6 301.811
  14 0.3375 215.854 303.655
  15 0.3625 215.042 311.449
  16 0.3875 217.276 314.454
  17 0.4125 214.886 338.236
  18 0.4375 216.078 325.165
  19 0.4625 215.964 321.364
  20 0.4875 216.434 338.041
  21 0.5125 215.396 361.96
  22 0.5375 215.764 366.799
  23 0.5625 216.17 353.162
  24 0.5875 216.012 335.182
  25 0.6125 216.424 320.895
  26 0.6375 216.42 313.897
  27 0.6625 215.096 321.463
  28 0.6875 217.004 310.434
  29 0.7125 214.822 299.785
  30 0.7375 216.006 297.35
  31 0.7625 215.826 297.887
  32 0.7875 216.238 299.982
  33 0.8125 216.31 296.225
  34 0.8375 215.692 285.105
  35 0.8625 216.204 286.932
  36 0.8875 215.99 289.784
  37 0.9125 216.484 281.488
  38 0.9375 215.092 271.531
  39 0.9625 216.59 267.065
  40 0.9875 215.476 265.601
70000 40 8639.999999999996
  1 0.0125 216.252 251.503
  2 0.0375 215.584 249.863
  3 0.0625 216.878 264.342
  4 0.0875 215.636 271.879
  5 0.1125 216.272 275.666
  6 0.1375 215.844 269.741
  7 0.1625 216.57 279.853
  8 0.1875 216.528 287.685
  9 0.2125 216.49 285.215
  10 0.2375 215.648 294.253
  11 0.2625 217.588 295.727
  12 0.2875 215.802 295.641
  13 0.3125 215.948 298.892
  14 0.3375 216.598 305.337
  15 0.3625 216.68 318.465
  16 0.3875 215.504 320.565
  17 0.4125 216.296 325.777
  18 0.4375 214.9 325.206
  19 0.4625 214.692 337.707
  20 0.4875 216.582 349.346
  21 0.5125 215.21 370.498
  22 0.5375 216.522 359.227
  23 0.5625 216.36 344.087
  24 0.5875 216.436 331.218
  25 0.6125 215.324 323.667
  26 0.6375 216.172 313.009
  27 0.6625 214.292 309.89
  28 0.6875 215.778 310.08
  29 0.7125 216.148 309.574
  30 0.7375 216.152 305.255
  31 0.7625 215.384 293.341
  32 0.7875 216.4 298.213
  33 0.8125 216.304 300.1
  34 0.8375 216.154 294.089
  35 0.8625 216.146 286.911
  36 0.8875 215.076 280.771
  37 0.9125 215.838 274.162
  38 0.9375 216.568 273.689
  39 0.9625 216.016 271.638
  40 0.9875 215.428 263.012
75000 40 8640
  1 0.0125 215.098 244.45
  2 0.0375 215.898 243.232
  3 0.0625 215.98 267.986
  4 0.0875 216.212 268.668
  5 0.1125 216.36 278.493
  6 0.1375 216.512 280.298
  7 0.1625 215.48 278.909
  8 0.1875 215.734 286.726
  9 0.2125 217.068 282.289
  10 0.2375 215.24 289.768
  11 0.2625 217.298 289.581
  12 0.2875 215.162 295.261
  13 0.3125 216.1 302.336
  14 0.3375 216.438 306.837
  15 0.3625 215.624 307.952
  16 0.3875 215.838 318.528
  17 0.4125 215.916 331.909
  18 0.4375 215.904 329.547
  19 0.4625 215.988 327.29
  20 0.4875 215.53 339.407
  21 0.5125 216.05 349.138
  22 0.5375 215.576 343.003
  23 0.5625 215.444 342.466
  24 0.5875 215.596 337.152
  25 0.6125 216.658 340.965
  26 0.6375 216.03 330.043
  27 0.6625 215.36 321.032
  28 0.6875 216.118 314.433
  29 0.7125 216.664 306.313
  30 0.7375 216.096 293.821
  31 0.7625 215.824 291.622
  32 0.7875 215.762 294.606
  33 0.8125 216.424 294.267
  34 0.8375 216.002 297.926
  35 0.8625 216.08 291.135
  36 0.8875 216.426 291.596
  37 0.9125 216.42 281.404
  38 0.9375 216.652 283.918
  39 0.9625 215.766 276.068
  40 0.9875 215.672 262.828
80000 40 8639.999999999996
  1 0.0125 215.974 248.535
  2 0.0375 216.096 247.215
  3 0.0625 215.896 260.555
  4 0.0875 215.59 262.398
  5 0.1125 215.326 274.428
  6 0.1375 215.568 275.372
  7 0.1625 216.086 277.037
  8 0.1875 216.774 286.389
  9 0.2125 217.234 295.61
  10 0.2375 215.162 299.241
  11 0.2625 216.63 297.589
  12 0.2875 216.134 303.847
  13 0.3125 216.202 305.076
  14 0.3375 215.502 302.012
  15 0.3625 216.05 314.974
  16 0.3875 215.926 321.258
  17 0.4125 215.698 321.217
  18 0.4375 215.568 332.066
  19 0.4625 214.784 329.645
  20 0.4875 217.036 331.616
  21 0.5125 216.034 330.21
  22 0.5375 215.74 332.036
  23 0.5625 215.538 334.446
  24 0.5875 216.866 329.844
  25 0.6125 215.91 333.966
  26 0.6375 215.072 332.787
  27 0.6625 216.41 326.655
  28 0.6875 216.216 319.842
  29 0.7125 215.666 307.408
  30 0.7375 216.7 296.091
  31 0.7625 216.44 298.977
  32 0.7875 215.824 298.992
  33 0.8125 215.596 296.839
  34 0.8375 215.664 298.823
  35 0.8625 216.472 296.054
  36 0.8875 216.396 285.712
  37 0.9125 215.796 281.776
  38 0.9375 216.05 281.043
  39 0.9625 215.818 281.272
  40 0.9875 216.556 267.253
85000 40 8639.999999999998
  1 0.0125 215.402 249.242
  2 0.0375 216.426 251.002
  3 0.0625 216.202 268.304
  4 0.0875 216.42 278.457
  5 0.1125 216.424 274.257
  6 0.1375 216.82 272.902
  7 0.1625 216.39 282.315
  8 0.1875 216.196 292.023
  9 0.2125 216.178 295.149
  10 0.2375 216.29 296.661
  11 0.2625 216.548 298.553
  12 0.2875 215.204 303.668
  13 0.3125 216.234 306.728
  14 0.3375 215.916 309.03
  15 0.3625 216.276 312.175
  16 0.3875 216.026 306.98
  17 0.4125 215.728 315.948
  18 0.4375 215.632 324.22
  19 0.4625 215.598 329.997
  20 0.4875 215.852 349.995
  21 0.5125 216.488 352.299
  22 0.5375 215.406 344.163
  23 0.5625 216.07 338.197
  24 0.5875 215.268 334.262
  25 0.6125 215.306 330.052
  26 0.6375 215.83 317.926
  27 0.6625 215.77 305.536
  28 0.6875 216.122 309.706
  29 0.7125 216.132 306.18
  30 0.7375 215.332 295.321
  31 0.7625 216.628 292.91
  32 0.7875 215.918 303.553
  33 0.8125 216.212 300.802
  34 0.8375 215.796 298.522
  35 0.8625 215.782 286.833
  36 0.8875 215.878 287.495
  37 0.9125 215.842 282.058
  38 0.9375 216.56 276.417
  39 0.9625 215.866 273.297
  40 0.9875 216.032 261.838
90000 40 8640
  1 0.0125 217.056 254.653
  2 0.0375 216.282 252.294
  3 0.0625 215.506 267.865
  4 0.0875 215.636 275.877
  5 0.1125 216.892 270.437
  6 0.1375 215.656 274.987
  7 0.1625 215.622 290.415
  8 0.1875 215.09 287.281
  9 0.2125 216.728 297.36
  10 0.2375 215.824 304.414
  11 0.2625 216.03 298.818
  12 0.2875 217.194 297.519
  13 0.3125 215.368 306.987
  14 0.3375 216.552 307.991
  15 0.3625 216.286 307.031
  16 0.3875 215.326 315.31
  17 0.4125 216.584 313.439
  18 0.4375 215.53 312.806
  19 0.4625 216.028 328.265
  20 0.4875 217.086 341.733
  21 0.5125 215.3 351.045
  22 0.5375 215.682 354.701
  23 0.5625 216.242 334.544
