# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 5760
  19 0.4625 143.816 305.686
  20 0.4875 144.538 307.543
  21 0.5125 144.102 316.943
  22 0.5375 143.716 321.141
  23 0.5625 143.824 319.001
  24 0.5875 144.76 308.938
  25 0.6125 144.314 310.319
  26 0.6375 143.386 313.211
  27 0.6625 144.474 312.578
  28 0.6875 144.02 315.392
  29 0.7125 144.486 310.068
  30 0.7375 144.07 306.044
  31 0.7625 143.692 304.616
  32 0.7875 144.224 302.952
  33 0.8125 143.906 300.572
  34 0.8375 143.798 296.237
  35 0.8625 144.522 287.58
  36 0.8875 143.432 294.729
  37 0.9125 144.302 290.298
  38 0.9375 143.452 289.012
  39 0.9625 143.714 289.614
  40 0.9875 144.006 290.204
300000 40 5759.999999999999
  1 0.0125 144.034 291.235
  2 0.0375 143.316 293.807
  3 0.0625 143.672 296.963
  4 0.0875 144.586 298.018
  5 0.1125 143.69 301.918
  6 0.1375 143.864 296.23
  7 0.1625 143.964 295.137
  8 0.1875 144.254 304.193
  9 0.2125 143.904 301.725
  10 0.2375 143.946 304.474
  11 0.2625 143.75 304.805
  12 0.2875 144.442 305.286
  13 0.3125 144.806 302.815
  14 0.3375 143.246 303.341
  15 0.3625 144.078 298.637
  16 0.3875 143.93 297.928
  17 0.4125 144.102 302.642
  18 0.4375 143.306 303.613
  19 0.4625 144.896 307.381
  20 0.4875 143.372 310.586
  21 0.5125 144.542 309.275
  22 0.5375 143.756 316.236
  23 0.5625 144.78 312.44
  24 0.5875 143.784 311.058
  25 0.6125 144.042 305.338
  26 0.6375 144.566 311.806
  27 0.6625 143.944 307.056
  28 0.6875 143.972 306.926
  29 0.7125 143.214 305.853
  30 0.7375 144.35 296.317
  31 0.7625 144 291.795
  32 0.7875 144.098 298.784
  33 0.8125 143.892 301.371
  34 0.8375 144.156 302.972
  35 0.8625 143.512 297.552
  36 0.8875 143.794 300.307
  37 0.9125 143.866 299.743
  38 0.9375 144.072 300.576
  39 0.9625 144.208 293.402
  40 0.9875 144.294 290.729
305000 40 5760.000000000001
  1 0.0125 144.138 288.347
  2 0.0375 144.13 291.003
  3 0.0625 144.116 286.731
  4 0.0875 143.89 293.472
  5 0.1125 143.444 299.28
