# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 17280.000000000004
  39 0.9625 432.21 291.615
  40 0.9875 432.016 285.217
255000 40 17280
  1 0.0125 431.73 283.799
  2 0.0375 432.646 282.498
  3 0.0625 431.992 280.38
  4 0.0875 431.876 277.661
  5 0.1125 432.094 283.972
  6 0.1375 431.898 288.975
  7 0.1625 431.65 286.329
  8 0.1875 431.744 288.337
  9 0.2125 431.968 287.731
  10 0.2375 431.83 299.978
  11 0.2625 432.146 290.11
  12 0.2875 431.228 296.118
  13 0.3125 432.158 303.243
  14 0.3375 431.752 303.711
  15 0.3625 431.708 297.941
  16 0.3875 432.368 302.141
  17 0.4125 431.456 308.376
  18 0.4375 431.14 313.284
  19 0.4625 431.774 315.97
  20 0.4875 432.532 318.855
  21 0.5125 432.494 326.877
  22 0.5375 432.002 316.832
  23 0.5625 432.926 323.92
  24 0.5875 432.064 319.334
  25 0.6125 431.74 315.752
  26 0.6375 431.436 305.97
  27 0.6625 432.314 307.111
  28 0.6875 431.066 297.085
  29 0.7125 431.78 306.925
  30 0.7375 430.726 304.803
  31 0.7625 432.41 304.667
  32 0.7875 432.05 309.989
  33 0.8125 432.374 307.81
  34 0.8375 432.214 302.707
  35 0.8625 433.184 299.196
  36 0.8875 433.124 295.016
  37 0.9125 431.544 297.79
  38 0.9375 432.24 295.362
  39 0.9625 432.628 292.112
  40 0.9875 431.994 284.067
260000 40 17280
  1 0.0125 432.362 284.903
  2 0.0375 431.106 278.254
  3 0.0625 431.484 277.346
  4 0.0875 431.692 282.66
  5 0.1125 432.01 283.703
  6 0.1375 432.108 284.555
  7 0.1625 432.178 291.592
  8 0.1875 431.742 288.712
  9 0.2125 433.348 299.445
  10 0.2375 431.832 295.32
  11 0.2625 433.004 294.306
  12 0.2875 431.9 292.329
  13 0.3125 431.472 294.738
  14 0.3375 433.06 300.667
  15 0.3625 431.658 305.58
  16 0.3875 432.402 302.168
  17 0.4125 431.518 306.539
  18 0.4375 431.596 308.538
  19 0.4625 431.446 317.317
  20 0.4875 431.61 319.512
  21 0.5125 431.434 322.794
  22 0.5375 432.332 324.605
  23 0.5625 431.294 321.029
  24 0.5875 432.172 319.228
  25 0.6125 431.36 323.889
  26 0.6375 433.192 313.334
  27 0.6625 430.91 314.105
  28 0.6875 431.59 312.13
  29 0.7125 432.378 311.431
  30 0.7375 432.266 304.475
  31 0.7625 432.292 301.207
  32 0.7875 432.098 302.533
  33 0.8125 432.836 296.179
  34 0.8375 432.868 297.175
  35 0.8625 431.746 292.161
  36 0.8875 431.404 298.896
  37 0.9125 432.25 294.795
  38 0.9375 432.5 287.46
  39 0.9625 432.34 285.979
  40 0.9875 431.21 292.633
265000 40 17279.999999999996
  1 0.0125 432.336 275.908
  2 0.0375 432.336 277.462
  3 0.0625 432.418 277.481
  4 0.0875 431.8 275.177
  5 0.1125 431.944 277.736
  6 0.1375 433.108 284.234
  7 0.1625 432.014 293.191
  8 0.1875 431.616 297.376
  9 0.2125 432.758 299.378
  10 0.2375 431.822 293.082
  11 0.2625 431.052 297.649
  12 0.2875 432.398 299.754
  13 0.3125 432.482 292.386
  14 0.3375 431.9 303.459
  15 0.3625 431.974 304.965
  16 0.3875 431.018 309.058
  17 0.4125 430.552 311.815
  18 0.4375 432.39 311.197
  19 0.4625 431.436 310.247
  20 0.4875 433.162 311.007
  21 0.5125 431.57 323.009
  22 0.5375 431.928 328.236
  23 0.5625 433.128 317.594
  24 0.5875 430.908 319.708
  25 0.6125 431.978 318.778
  26 0.6375 431.962 318.341
  27 0.6625 431.424 306.519
  28 0.6875 433.188 305.846
  29 0.7125 432.15 311.309
  30 0.7375 431.204 310.579
  31 0.7625 431.806 299.336
  32 0.7875 431.242 301.354
  33 0.8125 432.394 302.558
  34 0.8375 432.172 298.728
  35 0.8625 431.774 295.128
  36 0.8875 431.254 296.934
  37 0.9125 431.6 297.172
  38 0.9375 433.108 294.263
  39 0.9625 432.322 291.194
  40 0.9875 432.372 284.133
270000 40 17280
  1 0.0125 432.038 273.91
  2 0.0375 431.814 272.296
  3 0.0625 432.27 272.417
  4 0.0875 432.572 272.852
  5 0.1125 432.032 281.875
  6 0.1375 433.054 283.722
  7 0.1625 431.566 287.542
  8 0.1875 432.91 296.069
  9 0.2125 431.724 297.563
  10 0.2375 432.988 299.709
  11 0.2625 432.254 295.661
  12 0.2875 431.466 295.425
  13 0.3125 431.824 295.683
  14 0.3375 432.292 303.762
  15 0.3625 431.12 306.835
  16 0.3875 431.97 308.199
  17 0.4125 431.546 302.768
  18 0.4375 431.056 313.352
  19 0.4625 432.05 310.401
  20 0.4875 432.194 314.634
  21 0.5125 431.83 323.278
  22 0.5375 432.692 326.801
  23 0.5625 432.548 322.012
  24 0.5875 431.784 317.554
  25 0.6125 432.076 321.821
  26 0.6375 432.052 321.077
  27 0.6625 432.026 307.07
  28 0.6875 431.33 309.678
  29 0.7125 432.06 311.732
  30 0.7375 432.654 301.39
  31 0.7625 431.646 306.758
  32 0.7875 431.606 314.661
  33 0.8125 432.338 301.153
  34 0.8375 432.022 304.114
  35 0.8625 431.43 294.481
  36 0.8875 430.428 296.854
  37 0.9125 431.908 290.75
  38 0.9375 432.536 290.754
  39 0.9625 432 293.183
  40 0.9875 432.294 283.618
275000 40 17279.999999999996
  1 0.0125 432.232 272.06
  2 0.0375 432.722 270.628
  3 0.0625 430.966 277.551
  4 0.0875 431.956 280.744
  5 0.1125 432.35 291.963
  6 0.1375 432.148 285.726
  7 0.1625 433.124 281.299
  8 0.1875 432.644 295.403
  9 0.2125 432.708 292.324
  10 0.2375 431.4 290.899
  11 0.2625 431.92 299.88
  12 0.2875 432.772 297.915
  13 0.3125 431.438 295.956
  14 0.3375 431.302 300.327
  15 0.3625 431.802 301.546
  16 0.3875 432.876 314.045
  17 0.4125 431.624 310.226
  18 0.4375 432.052 312.953
  19 0.4625 432.092 320.861
  20 0.4875 432.458 314.157
  21 0.5125 431.776 316.527
  22 0.5375 432.564 323.764
  23 0.5625 431.164 322.012
  24 0.5875 432.076 319.441
  25 0.6125 431.354 321.321
  26 0.6375 431.748 318.361
  27 0.6625 430.92 306.321
  28 0.6875 431.426 308.927
  29 0.7125 432.836 304.16
  30 0.7375 431.78 310.882
  31 0.7625 431.784 305.021
  32 0.7875 431.192 317.225
  33 0.8125 432.416 299.91
  34 0.8375 432.01 302.203
  35 0.8625 432.416 294.963
  36 0.8875 431.896 293.341
  37 0.9125 431.912 292.845
  38 0.9375 432.506 289.638
  39 0.9625 431.662 284.126
  40 0.9875 431.976 285.105
280000 40 17280.000000000004
  1 0.0125 432.202 283.305
  2 0.0375 431.922 279.103
  3 0.0625 431.652 277.987
  4 0.0875 432.83 276.01
  5 0.1125 432.32 281.55
  6 0.1375 431.986 287.511
  7 0.1625 431.646 281.014
  8 0.1875 432.2 290.929
  9 0.2125 431.736 295.96
  10 0.2375 430.51 304.043
  11 0.2625 433.02 293.382
  12 0.2875 431.314 293.198
  13 0.3125 430.872 294.563
  14 0.3375 432.028 298.641
  15 0.3625 431.564 303.092
  16 0.3875 432.464 310.545
  17 0.4125 430.87 308.909
  18 0.4375 431.66 313.039
  19 0.4625 431.196 309.973
  20 0.4875 431.88 315.439
  21 0.5125 431.314 320.887
  22 0.5375 432.442 324.623
